602.28571, 803.62106
576.57143, 765.79197
552.57143, 724.94605
530.28571, 688.63617
504.57143, 658.35995
477.14286, 629.58999
453.14286, 614.42382
427.42857, 597.74277
403.42857, 582.57661
374.28571, 574.95037
352.00000, 565.83082
324.57143, 556.69832
300.57143, 550.59560
278.28571, 544.49719
249.14286, 532.33923
225.14286, 530.76823
175.42857, 514.02676
130.85714, 495.78766
153.14286, 504.90721
103.42857, 483.63401
79.42857, 474.51014
28.00000, 448.70091
