21.14286, 448.68364
55.42857, 460.85455
103.42857, 483.63401
153.14286, 503.39663
204.57143, 523.16357
256.00000, 542.93051
304.00000, 562.68882
355.42857, 586.98748
403.42857, 609.76694
456.57143, 640.11221
506.28571, 671.95943
554.28571, 709.84463
605.71429, 756.80190
